 # Fri Oct 16 11:59:45 2009
 # MSTW 2008 LO PDF grid for central fit.
 # distance(t),tolerance(T) =   0.  0.
 # mCharm = 1.43
 # mBottom = 4.30
 # alphaS(1GeV) = 0.49337
 # alphaS(MZ) = 0.12032
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0
 
          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.0691E+03  3.0898E+01  3.0911E+01  3.0524E+01  3.0025E+01  2.8829E+01  1.3970E-02  2.7287E-02  0.0000E+00
  1.1087E+03  3.2292E+01  3.2306E+01  3.1920E+01  3.1422E+01  3.0232E+01  1.4062E-02  2.7392E-02  0.0000E+00
  1.1487E+03  3.3714E+01  3.3727E+01  3.3343E+01  3.2847E+01  3.1661E+01  1.4152E-02  2.7497E-02  0.0000E+00
  1.1877E+03  3.5113E+01  3.5127E+01  3.4743E+01  3.4249E+01  3.3068E+01  1.4240E-02  2.7598E-02  0.0000E+00
  1.2255E+03  3.6481E+01  3.6494E+01  3.6112E+01  3.5619E+01  3.4442E+01  1.4323E-02  2.7694E-02  0.0000E+00
  1.2646E+03  3.7904E+01  3.7917E+01  3.7536E+01  3.7044E+01  3.5872E+01  1.4408E-02  2.7791E-02  0.0000E+00
  5.6816E+00  8.5573E-01  8.6829E-01  4.2291E-01  0.0000E+00  0.0000E+00  9.9041E-03  2.2469E-02  0.0000E+00
  9.4535E+00  8.8355E-01  8.9616E-01  4.5419E-01  0.0000E+00  0.0000E+00  1.0069E-02  2.2681E-02  0.0000E+00
  1.3044E+01  9.1696E-01  9.2960E-01  4.9019E-01  0.0000E+00  0.0000E+00  1.0195E-02  2.2842E-02  0.0000E+00
  2.0110E+01  9.9560E-01  1.0083E+00  5.7282E-01  0.0000E+00  0.0000E+00  1.0395E-02  2.3095E-02  0.0000E+00
  2.0110E+01  9.9560E-01  1.0083E+00  5.7282E-01  1.9373E-07  0.0000E+00  1.0395E-02  2.3095E-02  0.0000E+00
  2.5212E+01  1.0610E+00  1.0738E+00  6.4062E-01  7.2509E-02  0.0000E+00  1.0517E-02  2.3248E-02  0.0000E+00
  3.2082E+01  1.1567E+00  1.1695E+00  7.3899E-01  1.7476E-01  0.0000E+00  1.0659E-02  2.3426E-02  0.0000E+00
  3.8819E+01  1.2574E+00  1.2702E+00  8.4193E-01  2.8096E-01  0.0000E+00  1.0781E-02  2.3578E-02  0.0000E+00
  4.6021E+01  1.3711E+00  1.3839E+00  9.5783E-01  3.9995E-01  0.0000E+00  1.0898E-02  2.3724E-02  0.0000E+00
  5.4488E+01  1.5117E+00  1.5246E+00  1.1007E+00  5.4602E-01  0.0000E+00  1.1023E-02  2.3878E-02  0.0000E+00
  6.2558E+01  1.6517E+00  1.6646E+00  1.2426E+00  6.9068E-01  0.0000E+00  1.1131E-02  2.4011E-02  0.0000E+00
  7.0997E+01  1.8036E+00  1.8165E+00  1.3963E+00  8.4700E-01  0.0000E+00  1.1235E-02  2.4139E-02  0.0000E+00
  7.8149E+01  1.9363E+00  1.9492E+00  1.5304E+00  9.8313E-01  0.0000E+00  1.1317E-02  2.4240E-02  0.0000E+00
  9.5935E+01  2.2802E+00  2.2932E+00  1.8775E+00  1.3348E+00  0.0000E+00  1.1505E-02  2.4469E-02  0.0000E+00
  9.5935E+01  2.2802E+00  2.2932E+00  1.8775E+00  1.3348E+00  5.8007E-08  1.1505E-02  2.4469E-02  0.0000E+00
  1.1029E+02  2.5782E+00  2.5912E+00  2.1778E+00  1.6385E+00  3.2049E-01  1.1645E-02  2.4639E-02  0.0000E+00
  1.2933E+02  2.9882E+00  3.0012E+00  2.5905E+00  2.0552E+00  7.4956E-01  1.1816E-02  2.4845E-02  0.0000E+00
  1.5107E+02  3.4750E+00  3.4881E+00  3.0801E+00  2.5488E+00  1.2557E+00  1.1993E-02  2.5058E-02  0.0000E+00
  1.7255E+02  3.9729E+00  3.9860E+00  3.5805E+00  3.0527E+00  1.7708E+00  1.2153E-02  2.5250E-02  0.0000E+00
  1.9593E+02  4.5321E+00  4.5453E+00  4.1422E+00  3.6180E+00  2.3472E+00  1.2316E-02  2.5444E-02  0.0000E+00
  2.1665E+02  5.0416E+00  5.0548E+00  4.6536E+00  4.1324E+00  2.8705E+00  1.2451E-02  2.5605E-02  0.0000E+00
  2.4338E+02  5.7164E+00  5.7296E+00  5.3308E+00  4.8130E+00  3.5618E+00  1.2614E-02  2.5799E-02  0.0000E+00
  2.6851E+02  6.3676E+00  6.3808E+00  5.9841E+00  5.4693E+00  4.2274E+00  1.2759E-02  2.5971E-02  0.0000E+00
  2.9278E+02  7.0109E+00  7.0241E+00  6.6292E+00  6.1171E+00  4.8836E+00  1.2892E-02  2.6128E-02  0.0000E+00
  3.2527E+02  7.8921E+00  7.9054E+00  7.5127E+00  7.0040E+00  5.7810E+00  1.3061E-02  2.6326E-02  0.0000E+00
  3.5755E+02  8.7896E+00  8.8029E+00  8.4124E+00  7.9068E+00  6.6934E+00  1.3220E-02  2.6513E-02  0.0000E+00
  3.8931E+02  9.6922E+00  9.7056E+00  9.3169E+00  8.8142E+00  7.6098E+00  1.3370E-02  2.6688E-02  0.0000E+00
  4.2254E+02  1.0656E+01  1.0670E+01  1.0283E+01  9.7829E+00  8.5873E+00  1.3519E-02  2.6863E-02  0.0000E+00
  4.5648E+02  1.1660E+01  1.1674E+01  1.1289E+01  1.0792E+01  9.6044E+00  1.3666E-02  2.7034E-02  0.0000E+00
  4.8990E+02  1.2668E+01  1.2681E+01  1.2298E+01  1.1803E+01  1.0624E+01  1.3805E-02  2.7196E-02  0.0000E+00
  5.2253E+02  1.3668E+01  1.3681E+01  1.3300E+01  1.2807E+01  1.1635E+01  1.3936E-02  2.7349E-02  0.0000E+00
  5.5644E+02  1.4724E+01  1.4737E+01  1.4357E+01  1.3867E+01  1.2703E+01  1.4068E-02  2.7502E-02  0.0000E+00
  5.9089E+02  1.5813E+01  1.5827E+01  1.5448E+01  1.4961E+01  1.3803E+01  1.4198E-02  2.7653E-02  0.0000E+00
  6.2463E+02  1.6896E+01  1.6910E+01  1.6533E+01  1.6047E+01  1.4896E+01  1.4322E-02  2.7797E-02  0.0000E+00
  6.5745E+02  1.7964E+01  1.7978E+01  1.7602E+01  1.7119E+01  1.5974E+01  1.4440E-02  2.7933E-02  0.0000E+00
  6.9142E+02  1.9084E+01  1.9098E+01  1.8723E+01  1.8242E+01  1.7103E+01  1.4559E-02  2.8071E-02  0.0000E+00
  7.2582E+02  2.0233E+01  2.0246E+01  1.9873E+01  1.9394E+01  1.8261E+01  1.4677E-02  2.8207E-02  0.0000E+00
  7.5942E+02  2.1368E+01  2.1382E+01  2.1010E+01  2.0533E+01  1.9406E+01  1.4789E-02  2.8337E-02  0.0000E+00
  7.9202E+02  2.2483E+01  2.2496E+01  2.2126E+01  2.1650E+01  2.0528E+01  1.4896E-02  2.8460E-02  0.0000E+00
  8.2571E+02  2.3647E+01  2.3660E+01  2.3291E+01  2.2817E+01  2.1701E+01  1.5005E-02  2.8585E-02  0.0000E+00
  8.5974E+02  2.4836E+01  2.4849E+01  2.4481E+01  2.4008E+01  2.2897E+01  1.5112E-02  2.8710E-02  0.0000E+00
  8.9292E+02  2.6007E+01  2.6020E+01  2.5653E+01  2.5182E+01  2.4076E+01  1.5215E-02  2.8828E-02  0.0000E+00
  9.2507E+02  2.7152E+01  2.7166E+01  2.6800E+01  2.6331E+01  2.5229E+01  1.5314E-02  2.8942E-02  0.0000E+00
  9.5824E+02  2.8346E+01  2.8359E+01  2.7994E+01  2.7526E+01  2.6430E+01  1.5414E-02  2.9057E-02  0.0000E+00
  9.9170E+02  2.9561E+01  2.9574E+01  2.9210E+01  2.8744E+01  2.7652E+01  1.5513E-02  2.9172E-02  0.0000E+00
  1.0243E+03  3.0755E+01  3.0769E+01  3.0406E+01  2.9941E+01  2.8853E+01  1.5609E-02  2.9282E-02  0.0000E+00
  1.0559E+03  3.1921E+01  3.1935E+01  3.1572E+01  3.1109E+01  3.0026E+01  1.5700E-02  2.9387E-02  0.0000E+00
  1.0884E+03  3.3133E+01  3.3147E+01  3.2785E+01  3.2323E+01  3.1244E+01  1.5793E-02  2.9494E-02  0.0000E+00
  5.4685E+00  8.1560E-01  8.2840E-01  4.0248E-01  0.0000E+00  0.0000E+00  1.0633E-02  2.3438E-02  0.0000E+00
  9.0702E+00  8.4240E-01  8.5525E-01  4.3256E-01  0.0000E+00  0.0000E+00  1.0811E-02  2.3661E-02  0.0000E+00
  1.2483E+01  8.7443E-01  8.8731E-01  4.6703E-01  0.0000E+00  0.0000E+00  1.0947E-02  2.3830E-02  0.0000E+00
  1.9166E+01  9.4948E-01  9.6241E-01  5.4586E-01  0.0000E+00  0.0000E+00  1.1162E-02  2.4097E-02  0.0000E+00
  1.9166E+01  9.4948E-01  9.6241E-01  5.4586E-01  1.8439E-07  0.0000E+00  1.1162E-02  2.4097E-02  0.0000E+00
  2.3970E+01  1.0117E+00  1.0246E+00  6.1029E-01  6.8924E-02  0.0000E+00  1.1293E-02  2.4258E-02  0.0000E+00
  3.0414E+01  1.1023E+00  1.1153E+00  7.0350E-01  1.6583E-01  0.0000E+00  1.1446E-02  2.4446E-02  0.0000E+00
  3.6714E+01  1.1974E+00  1.2104E+00  8.0075E-01  2.6621E-01  0.0000E+00  1.1578E-02  2.4607E-02  0.0000E+00
  4.3428E+01  1.3046E+00  1.3177E+00  9.0997E-01  3.7838E-01  0.0000E+00  1.1704E-02  2.4761E-02  0.0000E+00
  5.1299E+01  1.4368E+00  1.4499E+00  1.0443E+00  5.1574E-01  0.0000E+00  1.1838E-02  2.4923E-02  0.0000E+00
  5.8782E+01  1.5681E+00  1.5812E+00  1.1773E+00  6.5145E-01  0.0000E+00  1.1954E-02  2.5064E-02  0.0000E+00
  6.6588E+01  1.7102E+00  1.7233E+00  1.3212E+00  7.9780E-01  0.0000E+00  1.2066E-02  2.5199E-02  0.0000E+00
  7.3190E+01  1.8341E+00  1.8473E+00  1.4465E+00  9.2501E-01  0.0000E+00  1.2155E-02  2.5306E-02  0.0000E+00
  8.9560E+01  2.1546E+00  2.1678E+00  1.7699E+00  1.2528E+00  0.0000E+00  1.2357E-02  2.5548E-02  0.0000E+00
  8.9560E+01  2.1546E+00  2.1678E+00  1.7699E+00  1.2528E+00  5.4004E-08  1.2357E-02  2.5548E-02  0.0000E+00
  1.0272E+02  2.4314E+00  2.4446E+00  2.0489E+00  1.5350E+00  2.9803E-01  1.2508E-02  2.5729E-02  0.0000E+00
  1.2012E+02  2.8112E+00  2.8244E+00  2.4313E+00  1.9212E+00  6.9590E-01  1.2691E-02  2.5947E-02  0.0000E+00
  1.3993E+02  3.2608E+00  3.2740E+00  2.8835E+00  2.3772E+00  1.1639E+00  1.2882E-02  2.6173E-02  0.0000E+00
  1.5944E+02  3.7192E+00  3.7326E+00  3.3443E+00  2.8415E+00  1.6387E+00  1.3055E-02  2.6378E-02  0.0000E+00
  1.8060E+02  4.2329E+00  4.2463E+00  3.8603E+00  3.3608E+00  2.1685E+00  1.3229E-02  2.6584E-02  0.0000E+00
  1.9931E+02  4.6997E+00  4.7131E+00  4.3290E+00  3.8323E+00  2.6484E+00  1.3374E-02  2.6755E-02  0.0000E+00
  2.2338E+02  5.3166E+00  5.3300E+00  4.9480E+00  4.4547E+00  3.2810E+00  1.3550E-02  2.6962E-02  0.0000E+00
  2.4595E+02  5.9104E+00  5.9239E+00  5.5438E+00  5.0533E+00  3.8884E+00  1.3706E-02  2.7144E-02  0.0000E+00
  2.6771E+02  6.4958E+00  6.5093E+00  6.1310E+00  5.6430E+00  4.4861E+00  1.3849E-02  2.7312E-02  0.0000E+00
  2.9674E+02  7.2959E+00  7.3094E+00  6.9333E+00  6.4485E+00  5.3015E+00  1.4031E-02  2.7524E-02  0.0000E+00
  3.2552E+02  8.1089E+00  8.1224E+00  7.7482E+00  7.2665E+00  6.1286E+00  1.4202E-02  2.7723E-02  0.0000E+00
  3.5377E+02  8.9247E+00  8.9383E+00  8.5659E+00  8.0869E+00  6.9574E+00  1.4363E-02  2.7910E-02  0.0000E+00
  3.8325E+02  9.7941E+00  9.8077E+00  9.4371E+00  8.9609E+00  7.8397E+00  1.4523E-02  2.8097E-02  0.0000E+00
  4.1329E+02  1.0698E+01  1.0711E+01  1.0343E+01  9.8690E+00  8.7558E+00  1.4681E-02  2.8280E-02  0.0000E+00
  4.4282E+02  1.1603E+01  1.1616E+01  1.1249E+01  1.0778E+01  9.6722E+00  1.4830E-02  2.8453E-02  0.0000E+00
  4.7159E+02  1.2500E+01  1.2513E+01  1.2148E+01  1.1679E+01  1.0580E+01  1.4971E-02  2.8616E-02  0.0000E+00
  5.0142E+02  1.3445E+01  1.3459E+01  1.3095E+01  1.2628E+01  1.1536E+01  1.5113E-02  2.8781E-02  0.0000E+00
  5.3167E+02  1.4419E+01  1.4433E+01  1.4070E+01  1.3605E+01  1.2520E+01  1.5253E-02  2.8943E-02  0.0000E+00
  5.6125E+02  1.5385E+01  1.5399E+01  1.5038E+01  1.4575E+01  1.3496E+01  1.5387E-02  2.9097E-02  0.0000E+00
  5.8998E+02  1.6337E+01  1.6350E+01  1.5990E+01  1.5530E+01  1.4456E+01  1.5513E-02  2.9243E-02  0.0000E+00
  6.1966E+02  1.7333E+01  1.7347E+01  1.6988E+01  1.6529E+01  1.5462E+01  1.5641E-02  2.9391E-02  0.0000E+00
  6.4966E+02  1.8353E+01  1.8367E+01  1.8009E+01  1.7552E+01  1.6491E+01  1.5767E-02  2.9537E-02  0.0000E+00
  6.7893E+02  1.9361E+01  1.9374E+01  1.9018E+01  1.8563E+01  1.7506E+01  1.5888E-02  2.9676E-02  0.0000E+00
  7.0728E+02  2.0348E+01  2.0362E+01  2.0006E+01  1.9553E+01  1.8502E+01  1.6003E-02  2.9809E-02  0.0000E+00
  7.3653E+02  2.1378E+01  2.1392E+01  2.1037E+01  2.0585E+01  1.9539E+01  1.6119E-02  2.9944E-02  0.0000E+00
  7.6604E+02  2.2428E+01  2.2442E+01  2.2089E+01  2.1639E+01  2.0597E+01  1.6235E-02  3.0077E-02  0.0000E+00
  7.9477E+02  2.3462E+01  2.3475E+01  2.3123E+01  2.2675E+01  2.1638E+01  1.6346E-02  3.0205E-02  0.0000E+00
  8.2258E+02  2.4472E+01  2.4486E+01  2.4134E+01  2.3687E+01  2.2655E+01  1.6451E-02  3.0327E-02  0.0000E+00
  8.5122E+02  2.5523E+01  2.5536E+01  2.5186E+01  2.4740E+01  2.3713E+01  1.6558E-02  3.0451E-02  0.0000E+00
  8.8009E+02  2.6591E+01  2.6605E+01  2.6256E+01  2.5811E+01  2.4788E+01  1.6665E-02  3.0575E-02  0.0000E+00
  9.0818E+02  2.7641E+01  2.7654E+01  2.7306E+01  2.6863E+01  2.5844E+01  1.6768E-02  3.0693E-02  0.0000E+00
  9.3533E+02  2.8664E+01  2.8678E+01  2.8330E+01  2.7889E+01  2.6874E+01  1.6866E-02  3.0806E-02  0.0000E+00
  9.6329E+02  2.9726E+01  2.9740E+01  2.9393E+01  2.8953E+01  2.7942E+01  1.6965E-02  3.0922E-02  0.0000E+00
  4.8515E+00  7.0268E-01  7.1616E-01  3.4471E-01  0.0000E+00  0.0000E+00  1.3254E-02  2.6736E-02  0.0000E+00
  7.9635E+00  7.2654E-01  7.4006E-01  3.7131E-01  0.0000E+00  0.0000E+00  1.3477E-02  2.6999E-02  0.0000E+00
  1.0868E+01  7.5461E-01  7.6816E-01  4.0142E-01  0.0000E+00  0.0000E+00  1.3647E-02  2.7200E-02  0.0000E+00
  1.6462E+01  8.1936E-01  8.3296E-01  4.6932E-01  0.0000E+00  0.0000E+00  1.3917E-02  2.7516E-02  0.0000E+00
  1.6462E+01  8.1936E-01  8.3296E-01  4.6932E-01  1.5768E-07  0.0000E+00  1.3917E-02  2.7516E-02  0.0000E+00
  2.0422E+01  8.7233E-01  8.8596E-01  5.2415E-01  5.8698E-02  0.0000E+00  1.4081E-02  2.7707E-02  0.0000E+00
  2.5674E+01  9.4874E-01  9.6240E-01  6.0269E-01  1.4043E-01  0.0000E+00  1.4272E-02  2.7931E-02  0.0000E+00
  3.0749E+01  1.0281E+00  1.0418E+00  6.8386E-01  2.2430E-01  0.0000E+00  1.4437E-02  2.8123E-02  0.0000E+00
  3.6106E+01  1.1168E+00  1.1305E+00  7.7426E-01  3.1723E-01  0.0000E+00  1.4595E-02  2.8307E-02  0.0000E+00
  4.2324E+01  1.2253E+00  1.2390E+00  8.8449E-01  4.3011E-01  0.0000E+00  1.4763E-02  2.8501E-02  0.0000E+00
  4.8183E+01  1.3322E+00  1.3460E+00  9.9289E-01  5.4077E-01  0.0000E+00  1.4909E-02  2.8670E-02  0.0000E+00
  5.4246E+01  1.4471E+00  1.4609E+00  1.1092E+00  6.5927E-01  0.0000E+00  1.5049E-02  2.8833E-02  0.0000E+00
  5.9338E+01  1.5467E+00  1.5605E+00  1.2099E+00  7.6165E-01  0.0000E+00  1.5160E-02  2.8962E-02  0.0000E+00
  7.1838E+01  1.8020E+00  1.8159E+00  1.4677E+00  1.0232E+00  0.0000E+00  1.5413E-02  2.9254E-02  0.0000E+00
  7.1838E+01  1.8020E+00  1.8159E+00  1.4677E+00  1.0232E+00  4.2919E-08  1.5413E-02  2.9254E-02  0.0000E+00
  8.1754E+01  2.0204E+00  2.0342E+00  1.6879E+00  1.2461E+00  2.3592E-01  1.5602E-02  2.9473E-02  0.0000E+00
  9.4723E+01  2.3171E+00  2.3310E+00  1.9867E+00  1.5482E+00  5.4789E-01  1.5831E-02  2.9738E-02  0.0000E+00
  1.0931E+02  2.6647E+00  2.6786E+00  2.3365E+00  1.9013E+00  9.1102E-01  1.6069E-02  3.0013E-02  0.0000E+00
  1.2352E+02  3.0158E+00  3.0298E+00  2.6895E+00  2.2573E+00  1.2759E+00  1.6285E-02  3.0263E-02  0.0000E+00
  1.3877E+02  3.4055E+00  3.4195E+00  3.0812E+00  2.6518E+00  1.6792E+00  1.6503E-02  3.0515E-02  0.0000E+00
  1.5212E+02  3.7568E+00  3.7708E+00  3.4340E+00  3.0070E+00  2.0415E+00  1.6685E-02  3.0725E-02  0.0000E+00
  1.6913E+02  4.2171E+00  4.2312E+00  3.8961E+00  3.4720E+00  2.5150E+00  1.6904E-02  3.0979E-02  0.0000E+00
  1.8493E+02  4.6566E+00  4.6707E+00  4.3372E+00  3.9156E+00  2.9660E+00  1.7099E-02  3.1204E-02  0.0000E+00
  2.0003E+02  5.0866E+00  5.1007E+00  4.7687E+00  4.3493E+00  3.4063E+00  1.7278E-02  3.1410E-02  0.0000E+00
  2.1999E+02  5.6698E+00  5.6839E+00  5.3536E+00  4.9369E+00  4.0023E+00  1.7504E-02  3.1673E-02  0.0000E+00
  2.3959E+02  6.2572E+00  6.2714E+00  5.9427E+00  5.5286E+00  4.6017E+00  1.7718E-02  3.1920E-02  0.0000E+00
  2.5864E+02  6.8421E+00  6.8563E+00  6.5291E+00  6.1174E+00  5.1975E+00  1.7918E-02  3.2152E-02  0.0000E+00
  2.7835E+02  7.4608E+00  7.4750E+00  7.1493E+00  6.7399E+00  5.8269E+00  1.8118E-02  3.2385E-02  0.0000E+00
  2.9827E+02  8.0991E+00  8.1134E+00  7.7891E+00  7.3819E+00  6.4757E+00  1.8315E-02  3.2613E-02  0.0000E+00
  3.1767E+02  8.7338E+00  8.7481E+00  8.4251E+00  8.0200E+00  7.1200E+00  1.8501E-02  3.2830E-02  0.0000E+00
  3.3644E+02  9.3588E+00  9.3731E+00  9.0513E+00  8.6482E+00  7.7540E+00  1.8676E-02  3.3035E-02  0.0000E+00
  3.5576E+02  1.0013E+01  1.0028E+01  9.7071E+00  9.3059E+00  8.4175E+00  1.8853E-02  3.3241E-02  0.0000E+00
  3.7519E+02  1.0683E+01  1.0698E+01  1.0378E+01  9.9789E+00  9.0960E+00  1.9027E-02  3.3445E-02  0.0000E+00
  3.9407E+02  1.1344E+01  1.1359E+01  1.1040E+01  1.0643E+01  9.7650E+00  1.9193E-02  3.3639E-02  0.0000E+00
  4.1227E+02  1.1991E+01  1.2006E+01  1.1688E+01  1.1292E+01  1.0420E+01  1.9350E-02  3.3823E-02  0.0000E+00
  4.3095E+02  1.2665E+01  1.2679E+01  1.2363E+01  1.1969E+01  1.1101E+01  1.9509E-02  3.4009E-02  0.0000E+00
  4.4972E+02  1.3351E+01  1.3365E+01  1.3050E+01  1.2657E+01  1.1794E+01  1.9666E-02  3.4194E-02  0.0000E+00
  4.6790E+02  1.4025E+01  1.4039E+01  1.3725E+01  1.3334E+01  1.2475E+01  1.9816E-02  3.4370E-02  0.0000E+00
  4.8541E+02  1.4682E+01  1.4697E+01  1.4383E+01  1.3993E+01  1.3139E+01  1.9959E-02  3.4538E-02  0.0000E+00
  5.0338E+02  1.5364E+01  1.5379E+01  1.5066E+01  1.4678E+01  1.3828E+01  2.0104E-02  3.4709E-02  0.0000E+00
  5.2139E+02  1.6057E+01  1.6071E+01  1.5759E+01  1.5373E+01  1.4527E+01  2.0247E-02  3.4879E-02  0.0000E+00
  5.3883E+02  1.6735E+01  1.6749E+01  1.6438E+01  1.6053E+01  1.5211E+01  2.0385E-02  3.5041E-02  0.0000E+00
  5.5561E+02  1.7394E+01  1.7409E+01  1.7099E+01  1.6714E+01  1.5876E+01  2.0516E-02  3.5196E-02  0.0000E+00
  5.7281E+02  1.8078E+01  1.8092E+01  1.7783E+01  1.7400E+01  1.6565E+01  2.0649E-02  3.5354E-02  0.0000E+00
  5.9005E+02  1.8769E+01  1.8784E+01  1.8475E+01  1.8094E+01  1.7263E+01  2.0781E-02  3.5512E-02  0.0000E+00
  6.0673E+02  1.9446E+01  1.9460E+01  1.9152E+01  1.8772E+01  1.7945E+01  2.0908E-02  3.5663E-02  0.0000E+00
  6.2278E+02  2.0103E+01  2.0117E+01  1.9810E+01  1.9431E+01  1.8607E+01  2.1030E-02  3.5807E-02  0.0000E+00
  6.3923E+02  2.0782E+01  2.0797E+01  2.0490E+01  2.0112E+01  1.9291E+01  2.1153E-02  3.5955E-02  0.0000E+00
  4.3098E+00  6.0970E-01  6.2380E-01  2.9671E-01  0.0000E+00  0.0000E+00  1.6286E-02  3.0384E-02  0.0000E+00
  6.9965E+00  6.3099E-01  6.4512E-01  3.2026E-01  0.0000E+00  0.0000E+00  1.6560E-02  3.0689E-02  0.0000E+00
  9.4648E+00  6.5562E-01  6.6977E-01  3.4657E-01  0.0000E+00  0.0000E+00  1.6770E-02  3.0922E-02  0.0000E+00
  1.4142E+01  7.1155E-01  7.2573E-01  4.0509E-01  0.0000E+00  0.0000E+00  1.7102E-02  3.1290E-02  0.0000E+00
  1.4142E+01  7.1155E-01  7.2573E-01  4.0509E-01  1.3489E-07  0.0000E+00  1.7102E-02  3.1290E-02  0.0000E+00
  1.7403E+01  7.5669E-01  7.7090E-01  4.5177E-01  5.0005E-02  0.0000E+00  1.7303E-02  3.1513E-02  0.0000E+00
  2.1676E+01  8.2114E-01  8.3537E-01  5.1798E-01  1.1896E-01  0.0000E+00  1.7538E-02  3.1775E-02  0.0000E+00
  2.5762E+01  8.8744E-01  9.0170E-01  5.8576E-01  1.8906E-01  0.0000E+00  1.7741E-02  3.2000E-02  0.0000E+00
  3.0033E+01  9.6092E-01  9.7519E-01  6.6062E-01  2.6611E-01  0.0000E+00  1.7935E-02  3.2216E-02  0.0000E+00
  3.4945E+01  1.0500E+00  1.0643E+00  7.5116E-01  3.5893E-01  0.0000E+00  1.8141E-02  3.2445E-02  0.0000E+00
  3.9533E+01  1.1372E+00  1.1515E+00  8.3954E-01  4.4926E-01  0.0000E+00  1.8320E-02  3.2644E-02  0.0000E+00
  4.4246E+01  1.2302E+00  1.2445E+00  9.3376E-01  5.4533E-01  0.0000E+00  1.8492E-02  3.2836E-02  0.0000E+00
  4.8178E+01  1.3104E+00  1.3247E+00  1.0148E+00  6.2786E-01  0.0000E+00  1.8629E-02  3.2988E-02  0.0000E+00
  5.7742E+01  1.5143E+00  1.5286E+00  1.2207E+00  8.3699E-01  0.0000E+00  1.8939E-02  3.3334E-02  0.0000E+00
  5.7742E+01  1.5143E+00  1.5286E+00  1.2207E+00  8.3699E-01  3.4193E-08  1.8939E-02  3.3334E-02  0.0000E+00
  6.5235E+01  1.6869E+00  1.7013E+00  1.3949E+00  1.0135E+00  1.8727E-01  1.9171E-02  3.3593E-02  0.0000E+00
  7.4938E+01  1.9196E+00  1.9340E+00  1.6293E+00  1.2507E+00  4.3273E-01  1.9452E-02  3.3908E-02  0.0000E+00
  8.5739E+01  2.1895E+00  2.2040E+00  1.9010E+00  1.5253E+00  7.1574E-01  1.9744E-02  3.4236E-02  0.0000E+00
  9.6146E+01  2.4598E+00  2.4743E+00  2.1728E+00  1.7996E+00  9.9753E-01  2.0009E-02  3.4535E-02  0.0000E+00
  1.0722E+02  2.7573E+00  2.7718E+00  2.4719E+00  2.1012E+00  1.3065E+00  2.0277E-02  3.4837E-02  0.0000E+00
  1.1683E+02  3.0234E+00  3.0380E+00  2.7393E+00  2.3706E+00  1.5819E+00  2.0499E-02  3.5088E-02  0.0000E+00
  1.2898E+02  3.3697E+00  3.3843E+00  3.0871E+00  2.7209E+00  1.9393E+00  2.0768E-02  3.5394E-02  0.0000E+00
  1.4017E+02  3.6979E+00  3.7125E+00  3.4166E+00  3.0525E+00  2.2771E+00  2.1007E-02  3.5665E-02  0.0000E+00
  1.5078E+02  4.0170E+00  4.0317E+00  3.7368E+00  3.3746E+00  2.6049E+00  2.1226E-02  3.5915E-02  0.0000E+00
  1.6470E+02  4.4467E+00  4.4614E+00  4.1679E+00  3.8082E+00  3.0454E+00  2.1504E-02  3.6232E-02  0.0000E+00
  1.7826E+02  4.8765E+00  4.8912E+00  4.5990E+00  4.2415E+00  3.4851E+00  2.1765E-02  3.6532E-02  0.0000E+00
  1.9134E+02  5.3015E+00  5.3163E+00  5.0253E+00  4.6698E+00  3.9194E+00  2.2010E-02  3.6814E-02  0.0000E+00
  2.0477E+02  5.7483E+00  5.7630E+00  5.4732E+00  5.1197E+00  4.3751E+00  2.2256E-02  3.7097E-02  0.0000E+00
  2.1825E+02  6.2064E+00  6.2212E+00  5.9325E+00  5.5809E+00  4.8419E+00  2.2496E-02  3.7376E-02  0.0000E+00
  2.3129E+02  6.6592E+00  6.6740E+00  6.3864E+00  6.0366E+00  5.3028E+00  2.2724E-02  3.7640E-02  0.0000E+00
  2.4382E+02  7.1027E+00  7.1175E+00  6.8308E+00  6.4827E+00  5.7538E+00  2.2939E-02  3.7891E-02  0.0000E+00
  2.5665E+02  7.5648E+00  7.5797E+00  7.2939E+00  6.9474E+00  6.2234E+00  2.3155E-02  3.8144E-02  0.0000E+00
  2.6947E+02  8.0352E+00  8.0501E+00  7.7653E+00  7.4205E+00  6.7011E+00  2.3368E-02  3.8393E-02  0.0000E+00
  2.8185E+02  8.4971E+00  8.5120E+00  8.2280E+00  7.8847E+00  7.1697E+00  2.3571E-02  3.8632E-02  0.0000E+00
  2.9373E+02  8.9471E+00  8.9621E+00  8.6789E+00  8.3370E+00  7.6262E+00  2.3764E-02  3.8858E-02  0.0000E+00
  3.0586E+02  9.4137E+00  9.4288E+00  9.1464E+00  8.8059E+00  8.0991E+00  2.3958E-02  3.9088E-02  0.0000E+00
  3.1798E+02  9.8868E+00  9.9019E+00  9.6203E+00  9.2812E+00  8.5784E+00  2.4150E-02  3.9316E-02  0.0000E+00
  3.2966E+02  1.0350E+01  1.0365E+01  1.0084E+01  9.7459E+00  9.0470E+00  2.4333E-02  3.9534E-02  0.0000E+00
  3.4086E+02  1.0799E+01  1.0814E+01  1.0534E+01  1.0197E+01  9.5019E+00  2.4508E-02  3.9742E-02  0.0000E+00
