 # Tue Oct 27 14:26:24 2009
 # MSTW 2008 LO PDF grid for central fit.
 # distance(t),tolerance(T) =   0.  0.
 # mCharm = 1.43
 # mBottom = 4.30
 # alphaS(1GeV) = 0.40768
 # alphaS(MZ) = 0.11517
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  9.9215E+02  2.7720E+01  2.7733E+01  2.7353E+01  2.6847E+01  2.5700E+01  1.2775E-02  2.5479E-02  5.0449E-13
  1.0293E+03  2.8988E+01  2.9001E+01  2.8623E+01  2.8118E+01  2.6976E+01  1.2856E-02  2.5556E-02  5.2580E-13
  1.0678E+03  3.0312E+01  3.0325E+01  2.9948E+01  2.9445E+01  2.8307E+01  1.2940E-02  2.5634E-02  5.4712E-13
  1.1067E+03  3.1663E+01  3.1676E+01  3.1300E+01  3.0799E+01  2.9665E+01  1.3023E-02  2.5712E-02  5.7554E-13
  1.1447E+03  3.2994E+01  3.3007E+01  3.2632E+01  3.2132E+01  3.1003E+01  1.3102E-02  2.5787E-02  5.9686E-13
  1.1815E+03  3.4296E+01  3.4309E+01  3.3935E+01  3.3437E+01  3.2312E+01  1.3179E-02  2.5859E-02  6.2528E-13
  1.2195E+03  3.5652E+01  3.5665E+01  3.5292E+01  3.4795E+01  3.3674E+01  1.3256E-02  2.5932E-02  6.5370E-13
  8.5103E+00  8.3463E-01  8.4743E-01  4.1259E-01  0.0000E+00  0.0000E+00  9.4451E-03  2.2244E-02  0.0000E+00
  1.2551E+01  8.6971E-01  8.8251E-01  4.5047E-01  1.9082E-17  1.9082E-17  9.5615E-03  2.2370E-02  0.0000E+00
  1.6282E+01  9.0742E-01  9.2023E-01  4.9038E-01  9.7145E-17  9.7145E-17  9.6546E-03  2.2471E-02  2.2204E-16
  2.3442E+01  9.9012E-01  1.0029E+00  5.7664E-01  4.1460E-16  4.1460E-16  9.8085E-03  2.2636E-02  8.8818E-16
  2.3442E+01  9.9012E-01  1.0029E+00  5.7664E-01  1.9613E-07  4.1460E-16  9.8085E-03  2.2636E-02  8.8818E-16
  2.8518E+01  1.0561E+00  1.0689E+00  6.4481E-01  7.2685E-02  7.4767E-16  9.9054E-03  2.2739E-02  1.5543E-15
  3.5274E+01  1.1503E+00  1.1632E+00  7.4160E-01  1.7318E-01  1.3982E-15  1.0021E-02  2.2861E-02  2.8866E-15
  4.1841E+01  1.2477E+00  1.2606E+00  8.4124E-01  2.7601E-01  2.3037E-15  1.0123E-02  2.2968E-02  4.6629E-15
  4.8815E+01  1.3566E+00  1.3694E+00  9.5216E-01  3.8997E-01  3.5475E-15  1.0221E-02  2.3071E-02  7.1054E-15
  5.6972E+01  1.4898E+00  1.5027E+00  1.0877E+00  5.2869E-01  5.2805E-15  1.0327E-02  2.3182E-02  1.0658E-14
  6.4716E+01  1.6216E+00  1.6345E+00  1.2214E+00  6.6516E-01  7.0569E-15  1.0420E-02  2.3278E-02  1.4211E-14
  7.2792E+01  1.7639E+00  1.7768E+00  1.3655E+00  8.1192E-01  8.8228E-15  1.0511E-02  2.3371E-02  1.7764E-14
  7.9623E+01  1.8878E+00  1.9007E+00  1.4908E+00  9.3929E-01  1.0285E-14  1.0583E-02  2.3444E-02  2.0428E-14
  9.6572E+01  2.2078E+00  2.2206E+00  1.8139E+00  1.2671E+00  1.4060E-14  1.0747E-02  2.3612E-02  2.7978E-14
  9.6572E+01  2.2078E+00  2.2206E+00  1.8139E+00  1.2671E+00  5.3942E-08  1.0747E-02  2.3612E-02  2.7978E-14
  1.1024E+02  2.4841E+00  2.4970E+00  2.0926E+00  1.5492E+00  2.9770E-01  1.0871E-02  2.3737E-02  3.5527E-14
  1.2833E+02  2.8637E+00  2.8765E+00  2.4749E+00  1.9355E+00  6.9542E-01  1.1021E-02  2.3888E-02  5.1514E-14
  1.4899E+02  3.3138E+00  3.3267E+00  2.9279E+00  2.3925E+00  1.1640E+00  1.1177E-02  2.4044E-02  7.3719E-14
  1.6939E+02  3.7741E+00  3.7870E+00  3.3907E+00  2.8589E+00  1.6405E+00  1.1318E-02  2.4184E-02  9.4147E-14
  1.9160E+02  4.2913E+00  4.3042E+00  3.9103E+00  3.3820E+00  2.1737E+00  1.1461E-02  2.4325E-02  1.1635E-13
  2.1129E+02  4.7627E+00  4.7756E+00  4.3836E+00  3.8582E+00  2.6581E+00  1.1580E-02  2.4442E-02  1.3500E-13
  2.3671E+02  5.3876E+00  5.4004E+00  5.0108E+00  4.4888E+00  3.2984E+00  1.1725E-02  2.4583E-02  1.5277E-13
  2.6063E+02  5.9912E+00  6.0041E+00  5.6165E+00  5.0975E+00  3.9155E+00  1.1853E-02  2.4708E-02  1.6698E-13
  2.8375E+02  6.5882E+00  6.6010E+00  6.2152E+00  5.6989E+00  4.5245E+00  1.1970E-02  2.4822E-02  1.7764E-13
  3.1473E+02  7.4070E+00  7.4198E+00  7.0363E+00  6.5233E+00  5.3583E+00  1.2120E-02  2.4967E-02  1.9007E-13
  3.4557E+02  8.2422E+00  8.2551E+00  7.8736E+00  7.3637E+00  6.2074E+00  1.2262E-02  2.5103E-02  1.9895E-13
  3.7594E+02  9.0834E+00  9.0963E+00  8.7167E+00  8.2097E+00  7.0614E+00  1.2395E-02  2.5231E-02  2.0250E-13
  4.0776E+02  9.9832E+00  9.9961E+00  9.6184E+00  9.1142E+00  7.9738E+00  1.2528E-02  2.5359E-02  2.0961E-13
  4.4030E+02  1.0922E+01  1.0935E+01  1.0559E+01  1.0057E+01  8.9246E+00  1.2659E-02  2.5485E-02  2.0961E-13
  4.7239E+02  1.1865E+01  1.1878E+01  1.1504E+01  1.1005E+01  9.8790E+00  1.2784E-02  2.5604E-02  2.1316E-13
  5.0376E+02  1.2803E+01  1.2816E+01  1.2443E+01  1.1946E+01  1.0827E+01  1.2902E-02  2.5716E-02  2.0961E-13
  5.3640E+02  1.3795E+01  1.3807E+01  1.3436E+01  1.2942E+01  1.1830E+01  1.3021E-02  2.5829E-02  2.0961E-13
  5.6959E+02  1.4819E+01  1.4832E+01  1.4462E+01  1.3970E+01  1.2864E+01  1.3139E-02  2.5941E-02  2.0606E-13
  6.0215E+02  1.5839E+01  1.5852E+01  1.5484E+01  1.4994E+01  1.3894E+01  1.3251E-02  2.6048E-02  2.0250E-13
  6.3385E+02  1.6846E+01  1.6859E+01  1.6492E+01  1.6004E+01  1.4910E+01  1.3357E-02  2.6149E-02  1.9895E-13
  6.6670E+02  1.7903E+01  1.7916E+01  1.7550E+01  1.7064E+01  1.5976E+01  1.3465E-02  2.6251E-02  1.9185E-13
  7.0000E+02  1.8989E+01  1.9001E+01  1.8637E+01  1.8153E+01  1.7070E+01  1.3572E-02  2.6352E-02  1.9185E-13
  7.3256E+02  2.0063E+01  2.0076E+01  1.9713E+01  1.9231E+01  1.8153E+01  1.3675E-02  2.6449E-02  1.8474E-13
  7.6419E+02  2.1119E+01  2.1132E+01  2.0770E+01  2.0290E+01  1.9217E+01  1.3772E-02  2.6542E-02  1.8474E-13
  7.9689E+02  2.2224E+01  2.2236E+01  2.1876E+01  2.1397E+01  2.0329E+01  1.3871E-02  2.6635E-02  1.7764E-13
  8.2996E+02  2.3352E+01  2.3365E+01  2.3006E+01  2.2529E+01  2.1465E+01  1.3970E-02  2.6728E-02  1.7764E-13
  8.6224E+02  2.4466E+01  2.4478E+01  2.4120E+01  2.3645E+01  2.2586E+01  1.4064E-02  2.6818E-02  1.7764E-13
  8.9354E+02  2.5556E+01  2.5569E+01  2.5212E+01  2.4738E+01  2.3683E+01  1.4154E-02  2.6903E-02  1.7053E-13
  9.2586E+02  2.6693E+01  2.6706E+01  2.6349E+01  2.5877E+01  2.4827E+01  1.4246E-02  2.6990E-02  1.7053E-13
  9.5849E+02  2.7851E+01  2.7864E+01  2.7509E+01  2.7038E+01  2.5992E+01  1.4338E-02  2.7076E-02  1.7053E-13
  9.9030E+02  2.8991E+01  2.9004E+01  2.8650E+01  2.8180E+01  2.7138E+01  1.4425E-02  2.7160E-02  1.7053E-13
  1.0211E+03  3.0105E+01  3.0118E+01  2.9764E+01  2.9297E+01  2.8258E+01  1.4510E-02  2.7239E-02  1.7053E-13
  1.0529E+03  3.1264E+01  3.1277E+01  3.0924E+01  3.0458E+01  2.9423E+01  1.4595E-02  2.7320E-02  1.7053E-13
  8.1898E+00  7.9432E-01  8.0721E-01  3.9208E-01  0.0000E+00  0.0000E+00  1.0167E-02  2.3049E-02  0.0000E+00
  1.2044E+01  8.2810E-01  8.4099E-01  4.2850E-01  1.7347E-17  1.7347E-17  1.0293E-02  2.3182E-02  0.0000E+00
  1.5588E+01  8.6427E-01  8.7716E-01  4.6675E-01  9.0206E-17  9.0206E-17  1.0394E-02  2.3288E-02  2.2204E-16
  2.2359E+01  9.4326E-01  9.5617E-01  5.4911E-01  3.7817E-16  3.7817E-16  1.0561E-02  2.3462E-02  6.6613E-16
  2.2359E+01  9.4326E-01  9.5617E-01  5.4911E-01  1.8685E-07  3.7817E-16  1.0561E-02  2.3462E-02  6.6613E-16
  2.7139E+01  1.0061E+00  1.0190E+00  6.1397E-01  6.9166E-02  6.8001E-16  1.0666E-02  2.3571E-02  1.3323E-15
  3.3481E+01  1.0955E+00  1.1084E+00  7.0581E-01  1.6453E-01  1.2646E-15  1.0791E-02  2.3700E-02  2.4425E-15
  3.9627E+01  1.1877E+00  1.2006E+00  8.0009E-01  2.6185E-01  2.0817E-15  1.0902E-02  2.3813E-02  4.2188E-15
  4.6136E+01  1.2904E+00  1.3033E+00  9.0479E-01  3.6946E-01  3.1936E-15  1.1008E-02  2.3923E-02  6.4393E-15
  5.3728E+01  1.4159E+00  1.4288E+00  1.0324E+00  5.0013E-01  4.7289E-15  1.1123E-02  2.4039E-02  9.3259E-15
  6.0918E+01  1.5397E+00  1.5526E+00  1.1580E+00  6.2840E-01  6.2797E-15  1.1224E-02  2.4141E-02  1.2434E-14
  6.8400E+01  1.6731E+00  1.6861E+00  1.2932E+00  7.6606E-01  7.7906E-15  1.1322E-02  2.4240E-02  1.5543E-14
  7.4715E+01  1.7891E+00  1.8020E+00  1.4105E+00  8.8533E-01  9.0136E-15  1.1399E-02  2.4318E-02  1.8208E-14
  9.0343E+01  2.0878E+00  2.1007E+00  1.7122E+00  1.1915E+00  1.2086E-14  1.1578E-02  2.4496E-02  2.3981E-14
  9.0343E+01  2.0878E+00  2.1007E+00  1.7122E+00  1.1915E+00  5.0329E-08  1.1578E-02  2.4496E-02  2.3981E-14
  1.0289E+02  2.3451E+00  2.3580E+00  1.9717E+00  1.4542E+00  2.7745E-01  1.1711E-02  2.4629E-02  3.0198E-14
  1.1947E+02  2.6975E+00  2.7104E+00  2.3267E+00  1.8131E+00  6.4710E-01  1.1874E-02  2.4790E-02  4.3521E-14
  1.3833E+02  3.1143E+00  3.1272E+00  2.7461E+00  2.2363E+00  1.0813E+00  1.2042E-02  2.4956E-02  6.1284E-14
  1.5690E+02  3.5392E+00  3.5522E+00  3.1734E+00  2.6670E+00  1.5217E+00  1.2196E-02  2.5105E-02  7.7272E-14
  1.7705E+02  4.0155E+00  4.0284E+00  3.6519E+00  3.1489E+00  2.0131E+00  1.2350E-02  2.5256E-02  9.3259E-14
  1.9487E+02  4.4485E+00  4.4614E+00  4.0868E+00  3.5866E+00  2.4585E+00  1.2479E-02  2.5381E-02  1.0481E-13
  2.1782E+02  5.0213E+00  5.0342E+00  4.6617E+00  4.1647E+00  3.0459E+00  1.2635E-02  2.5533E-02  1.1546E-13
  2.3936E+02  5.5733E+00  5.5862E+00  5.2156E+00  4.7215E+00  3.6106E+00  1.2773E-02  2.5666E-02  1.2257E-13
  2.6013E+02  6.1180E+00  6.1309E+00  5.7621E+00  5.2705E+00  4.1667E+00  1.2901E-02  2.5789E-02  1.2612E-13
  2.8790E+02  6.8635E+00  6.8764E+00  6.5097E+00  6.0213E+00  4.9265E+00  1.3063E-02  2.5944E-02  1.2612E-13
  3.1546E+02  7.6223E+00  7.6351E+00  7.2704E+00  6.7849E+00  5.6984E+00  1.3215E-02  2.6091E-02  1.2257E-13
  3.4255E+02  8.3848E+00  8.3976E+00  8.0347E+00  7.5519E+00  6.4731E+00  1.3359E-02  2.6229E-02  1.1724E-13
  3.7086E+02  9.1987E+00  9.2115E+00  8.8504E+00  8.3703E+00  7.2989E+00  1.3503E-02  2.6367E-02  1.0658E-13
  3.9974E+02  1.0046E+01  1.0059E+01  9.6995E+00  9.2219E+00  8.1577E+00  1.3645E-02  2.6502E-02  9.5923E-14
  4.2817E+02  1.0896E+01  1.0909E+01  1.0551E+01  1.0076E+01  9.0182E+00  1.3780E-02  2.6630E-02  8.1712E-14
  4.5590E+02  1.1739E+01  1.1752E+01  1.1396E+01  1.0923E+01  9.8717E+00  1.3907E-02  2.6752E-02  6.3949E-14
  4.8470E+02  1.2630E+01  1.2643E+01  1.2288E+01  1.1817E+01  1.0772E+01  1.4036E-02  2.6874E-02  4.6185E-14
  5.1394E+02  1.3548E+01  1.3561E+01  1.3207E+01  1.2739E+01  1.1700E+01  1.4162E-02  2.6995E-02  2.4869E-14
  5.4256E+02  1.4461E+01  1.4473E+01  1.4121E+01  1.3655E+01  1.2622E+01  1.4283E-02  2.7111E-02  3.5527E-15
  5.7038E+02  1.5360E+01  1.5373E+01  1.5022E+01  1.4558E+01  1.3530E+01  1.4398E-02  2.7220E-02 -1.7764E-14
  5.9917E+02  1.6304E+01  1.6317E+01  1.5967E+01  1.5504E+01  1.4482E+01  1.4515E-02  2.7331E-02 -4.2633E-14
  6.2830E+02  1.7271E+01  1.7284E+01  1.6935E+01  1.6475E+01  1.5457E+01  1.4630E-02  2.7441E-02 -7.1054E-14
  6.5674E+02  1.8227E+01  1.8240E+01  1.7893E+01  1.7434E+01  1.6421E+01  1.4741E-02  2.7546E-02 -9.2371E-14
  6.8432E+02  1.9165E+01  1.9178E+01  1.8832E+01  1.8375E+01  1.7367E+01  1.4846E-02  2.7646E-02 -1.2079E-13
  7.1281E+02  2.0145E+01  2.0158E+01  1.9813E+01  1.9357E+01  1.8354E+01  1.4953E-02  2.7748E-02 -1.4921E-13
  7.4157E+02  2.1146E+01  2.1159E+01  2.0815E+01  2.0361E+01  1.9362E+01  1.5059E-02  2.7850E-02 -1.7764E-13
  7.6960E+02  2.2131E+01  2.2144E+01  2.1801E+01  2.1349E+01  2.0354E+01  1.5161E-02  2.7947E-02 -2.0606E-13
  7.9675E+02  2.3096E+01  2.3108E+01  2.2766E+01  2.2315E+01  2.1325E+01  1.5258E-02  2.8040E-02 -2.2737E-13
  8.2474E+02  2.4099E+01  2.4112E+01  2.3771E+01  2.3321E+01  2.2335E+01  1.5357E-02  2.8135E-02 -2.5580E-13
  8.5297E+02  2.5122E+01  2.5134E+01  2.4794E+01  2.4346E+01  2.3364E+01  1.5456E-02  2.8229E-02 -2.8422E-13
  8.8047E+02  2.6126E+01  2.6139E+01  2.5800E+01  2.5353E+01  2.4374E+01  1.5551E-02  2.8320E-02 -3.1974E-13
  9.0706E+02  2.7107E+01  2.7119E+01  2.6781E+01  2.6335E+01  2.5361E+01  1.5642E-02  2.8406E-02 -3.4817E-13
  9.3447E+02  2.8126E+01  2.8138E+01  2.7801E+01  2.7357E+01  2.6386E+01  1.5734E-02  2.8495E-02 -3.7659E-13
  7.2668E+00  6.8129E-01  6.9430E-01  3.3426E-01  0.0000E+00  0.0000E+00  1.2780E-02  2.5792E-02  0.0000E+00
  1.0583E+01  7.1133E-01  7.2434E-01  3.6650E-01  5.2042E-18  5.2042E-18  1.2941E-02  2.5950E-02  0.0000E+00
  1.3591E+01  7.4308E-01  7.5609E-01  3.9998E-01  2.6021E-17  2.6021E-17  1.3070E-02  2.6077E-02  0.0000E+00
  1.9256E+01  8.1146E-01  8.2446E-01  4.7115E-01  9.7145E-17  9.7145E-17  1.3282E-02  2.6285E-02  2.2204E-16
  1.9256E+01  8.1146E-01  8.2446E-01  4.7115E-01  1.6032E-07  9.7145E-17  1.3282E-02  2.6285E-02  2.2204E-16
  2.3201E+01  8.6516E-01  8.7816E-01  5.2658E-01  5.9117E-02  1.5266E-16  1.3416E-02  2.6416E-02  2.2204E-16
  2.8377E+01  9.4088E-01  9.5387E-01  6.0431E-01  1.3989E-01  2.5674E-16  1.3576E-02  2.6572E-02  4.4409E-16
  3.3342E+01  1.0182E+00  1.0312E+00  6.8341E-01  2.2160E-01  3.9378E-16  1.3716E-02  2.6708E-02  8.8818E-16
  3.8552E+01  1.1037E+00  1.1167E+00  7.7054E-01  3.1123E-01  5.5164E-16  1.3852E-02  2.6840E-02  1.1102E-15
  4.4574E+01  1.2073E+00  1.2203E+00  8.7591E-01  4.1922E-01  6.8869E-16  1.3998E-02  2.6982E-02  1.3323E-15
  5.0230E+01  1.3088E+00  1.3218E+00  9.7887E-01  5.2445E-01  7.0430E-16  1.4126E-02  2.7106E-02  1.3323E-15
  5.6069E+01  1.4174E+00  1.4304E+00  1.0889E+00  6.3664E-01  5.3776E-16  1.4250E-02  2.7226E-02  8.8818E-16
  6.0966E+01  1.5112E+00  1.5242E+00  1.1838E+00  7.3327E-01  2.5327E-16  1.4349E-02  2.7322E-02  4.4409E-16
  7.2971E+01  1.7510E+00  1.7639E+00  1.4261E+00  9.7929E-01 -1.0009E-15  1.4576E-02  2.7540E-02 -2.2204E-15
  7.2971E+01  1.7510E+00  1.7639E+00  1.4261E+00  9.7929E-01  4.0289E-08  1.4576E-02  2.7540E-02 -2.2204E-15
  8.2489E+01  1.9554E+00  1.9684E+00  1.6323E+00  1.1883E+00  2.2126E-01  1.4746E-02  2.7704E-02 -4.8850E-15
  9.4929E+01  2.2329E+00  2.2459E+00  1.9120E+00  1.4713E+00  5.1335E-01  1.4952E-02  2.7902E-02 -9.7700E-15
  1.0892E+02  2.5579E+00  2.5708E+00  2.2391E+00  1.8017E+00  8.5303E-01  1.5166E-02  2.8108E-02 -1.8652E-14
  1.2255E+02  2.8860E+00  2.8990E+00  2.5692E+00  2.1347E+00  1.1942E+00  1.5361E-02  2.8295E-02 -3.1086E-14
  1.3719E+02  3.2506E+00  3.2635E+00  2.9355E+00  2.5040E+00  1.5716E+00  1.5557E-02  2.8483E-02 -4.8850E-14
  1.5001E+02  3.5794E+00  3.5923E+00  3.2659E+00  2.8367E+00  1.9108E+00  1.5720E-02  2.8640E-02 -6.8390E-14
  1.6638E+02  4.0108E+00  4.0237E+00  3.6991E+00  3.2727E+00  2.3546E+00  1.5918E-02  2.8831E-02 -9.9476E-14
  1.8159E+02  4.4232E+00  4.4361E+00  4.1130E+00  3.6890E+00  2.7777E+00  1.6093E-02  2.9000E-02 -1.3323E-13
  1.9615E+02  4.8272E+00  4.8401E+00  4.5185E+00  4.0967E+00  3.1914E+00  1.6254E-02  2.9155E-02 -1.7053E-13
  2.1542E+02  5.3759E+00  5.3888E+00  5.0689E+00  4.6499E+00  3.7521E+00  1.6459E-02  2.9353E-02 -2.2560E-13
  2.3437E+02  5.9297E+00  5.9426E+00  5.6243E+00  5.2077E+00  4.3170E+00  1.6653E-02  2.9540E-02 -2.8599E-13
  2.5283E+02  6.4820E+00  6.4949E+00  6.1781E+00  5.7638E+00  4.8795E+00  1.6834E-02  2.9717E-02 -3.5172E-13
  2.7195E+02  7.0671E+00  7.0800E+00  6.7646E+00  6.3527E+00  5.4747E+00  1.7017E-02  2.9894E-02 -4.2633E-13
  2.9130E+02  7.6720E+00  7.6848E+00  7.3708E+00  6.9611E+00  6.0892E+00  1.7196E-02  3.0068E-02 -5.0804E-13
  3.1018E+02  8.2742E+00  8.2871E+00  7.9744E+00  7.5667E+00  6.7005E+00  1.7366E-02  3.0234E-02 -5.9330E-13
  3.2847E+02  8.8683E+00  8.8812E+00  8.5697E+00  8.1639E+00  7.3030E+00  1.7527E-02  3.0391E-02 -6.8212E-13
  3.4732E+02  9.4915E+00  9.5043E+00  9.1940E+00  8.7902E+00  7.9345E+00  1.7689E-02  3.0550E-02 -7.8160E-13
  3.6631E+02  1.0130E+01  1.0143E+01  9.8339E+00  9.4318E+00  8.5813E+00  1.7849E-02  3.0708E-02 -8.8818E-13
  3.8478E+02  1.0761E+01  1.0774E+01  1.0466E+01  1.0066E+01  9.2199E+00  1.8002E-02  3.0858E-02 -9.9831E-13
  4.0261E+02  1.1380E+01  1.1393E+01  1.1086E+01  1.0687E+01  9.8457E+00  1.8147E-02  3.1002E-02 -1.1120E-12
  4.2094E+02  1.2025E+01  1.2038E+01  1.1732E+01  1.1335E+01  1.0498E+01  1.8294E-02  3.1147E-02 -1.2328E-12
  4.3937E+02  1.2683E+01  1.2696E+01  1.2390E+01  1.1995E+01  1.1163E+01  1.8440E-02  3.1291E-02 -1.3607E-12
  4.5725E+02  1.3330E+01  1.3342E+01  1.3038E+01  1.2644E+01  1.1816E+01  1.8579E-02  3.1429E-02 -1.4921E-12
  4.7448E+02  1.3961E+01  1.3974E+01  1.3671E+01  1.3278E+01  1.2454E+01  1.8712E-02  3.1562E-02 -1.6236E-12
  4.9218E+02  1.4618E+01  1.4631E+01  1.4328E+01  1.3937E+01  1.3117E+01  1.8846E-02  3.1696E-02 -1.7657E-12
  5.0994E+02  1.5285E+01  1.5298E+01  1.4996E+01  1.4606E+01  1.3790E+01  1.8980E-02  3.1830E-02 -1.9149E-12
  5.2716E+02  1.5939E+01  1.5951E+01  1.5651E+01  1.5262E+01  1.4449E+01  1.9108E-02  3.1959E-02 -2.0677E-12
  5.4374E+02  1.6576E+01  1.6588E+01  1.6289E+01  1.5901E+01  1.5092E+01  1.9231E-02  3.2082E-02 -2.2169E-12
  5.6076E+02  1.7236E+01  1.7249E+01  1.6950E+01  1.6564E+01  1.5758E+01  1.9355E-02  3.2207E-02 -2.3803E-12
  5.7782E+02  1.7905E+01  1.7918E+01  1.7620E+01  1.7235E+01  1.6432E+01  1.9479E-02  3.2333E-02 -2.5437E-12
  5.9435E+02  1.8560E+01  1.8573E+01  1.8276E+01  1.7892E+01  1.7093E+01  1.9599E-02  3.2453E-02 -2.7143E-12
  6.1027E+02  1.9197E+01  1.9210E+01  1.8913E+01  1.8531E+01  1.7734E+01  1.9713E-02  3.2569E-02 -2.8848E-12
  6.2659E+02  1.9856E+01  1.9869E+01  1.9573E+01  1.9192E+01  1.8398E+01  1.9829E-02  3.2687E-02 -3.0695E-12
  6.4639E+00  5.8894E-01  6.0192E-01  2.8657E-01  0.0000E+00  0.0000E+00  1.5808E-02  2.8781E-02  0.0000E+00
  9.3140E+00  6.1576E-01  6.2871E-01  3.1519E-01  3.9725E-16  3.9725E-16  1.6008E-02  2.8966E-02  7.7716E-16
  1.1864E+01  6.4368E-01  6.5663E-01  3.4455E-01  1.0408E-15  1.0408E-15  1.6168E-02  2.9114E-02  2.1094E-15
  1.6596E+01  7.0297E-01  7.1590E-01  4.0614E-01  2.1823E-15  2.1823E-15  1.6433E-02  2.9359E-02  4.3299E-15
  1.6596E+01  7.0297E-01  7.1590E-01  4.0614E-01  1.3767E-07  2.1823E-15  1.6433E-02  2.9359E-02  4.3299E-15
  1.9844E+01  7.4895E-01  7.6186E-01  4.5353E-01  5.0566E-02  3.1607E-15  1.6600E-02  2.9513E-02  6.3283E-15
  2.4062E+01  8.1313E-01  8.2603E-01  5.1937E-01  1.1902E-01  5.5286E-15  1.6799E-02  2.9697E-02  1.1102E-14
  2.8066E+01  8.7809E-01  8.9098E-01  5.8576E-01  1.8765E-01  8.0578E-15  1.6973E-02  2.9858E-02  1.6209E-14
  3.2230E+01  9.4929E-01  9.6216E-01  6.5831E-01  2.6235E-01  1.0467E-14  1.7142E-02  3.0015E-02  2.0872E-14
  3.7003E+01  1.0349E+00  1.0478E+00  7.4536E-01  3.5165E-01  1.2089E-14  1.7324E-02  3.0183E-02  2.4203E-14
  4.1448E+01  1.1181E+00  1.1310E+00  8.2981E-01  4.3804E-01  1.2424E-14  1.7483E-02  3.0330E-02  2.4869E-14
  4.6005E+01  1.2066E+00  1.2195E+00  9.1946E-01  5.2955E-01  1.2159E-14  1.7638E-02  3.0474E-02  2.4425E-14
  4.9803E+01  1.2826E+00  1.2955E+00  9.9638E-01  6.0793E-01  1.1428E-14  1.7761E-02  3.0588E-02  2.2871E-14
  5.9031E+01  1.4753E+00  1.4881E+00  1.1911E+00  8.0591E-01  7.2407E-15  1.8043E-02  3.0849E-02  1.4655E-14
  5.9031E+01  1.4753E+00  1.4881E+00  1.1911E+00  8.0591E-01  3.2310E-08  1.8043E-02  3.0849E-02  1.4655E-14
  6.6260E+01  1.6381E+00  1.6509E+00  1.3554E+00  9.7258E-01  1.7681E-01  1.8254E-02  3.1046E-02  0.0000E+00
  7.5619E+01  1.8572E+00  1.8700E+00  1.5762E+00  1.1962E+00  4.0822E-01  1.8510E-02  3.1285E-02 -4.1300E-14
  8.6037E+01  2.1114E+00  2.1242E+00  1.8321E+00  1.4550E+00  6.7483E-01  1.8776E-02  3.1534E-02 -1.0925E-13
  9.6083E+01  2.3659E+00  2.3786E+00  2.0882E+00  1.7136E+00  9.4029E-01  1.9017E-02  3.1760E-02 -1.8474E-13
  1.0678E+02  2.6463E+00  2.6590E+00  2.3701E+00  1.9979E+00  1.2315E+00  1.9261E-02  3.1990E-02 -2.7622E-13
  1.1607E+02  2.8973E+00  2.9100E+00  2.6224E+00  2.2522E+00  1.4913E+00  1.9463E-02  3.2181E-02 -3.6238E-13
  1.2784E+02  3.2244E+00  3.2371E+00  2.9509E+00  2.5831E+00  1.8288E+00  1.9708E-02  3.2414E-02 -4.7429E-13
  1.3869E+02  3.5348E+00  3.5475E+00  3.2625E+00  2.8969E+00  2.1482E+00  1.9926E-02  3.2622E-02 -5.7998E-13
  1.4899E+02  3.8370E+00  3.8497E+00  3.5659E+00  3.2021E+00  2.4586E+00  2.0126E-02  3.2813E-02 -6.8212E-13
  1.6253E+02  4.2446E+00  4.2573E+00  3.9749E+00  3.6134E+00  2.8763E+00  2.0380E-02  3.3057E-02 -8.2157E-13
  1.7573E+02  4.6530E+00  4.6657E+00  4.3846E+00  4.0253E+00  3.2941E+00  2.0619E-02  3.3289E-02 -9.6279E-13
  1.8850E+02  5.0577E+00  5.0703E+00  4.7904E+00  4.4331E+00  3.7073E+00  2.0845E-02  3.3508E-02 -1.1031E-12
  2.0163E+02  5.4837E+00  5.4963E+00  5.2176E+00  4.8622E+00  4.1417E+00  2.1070E-02  3.3728E-02 -1.2559E-12
  2.1482E+02  5.9213E+00  5.9339E+00  5.6563E+00  5.3028E+00  4.5875E+00  2.1292E-02  3.3946E-02 -1.4175E-12
  2.2761E+02  6.3546E+00  6.3672E+00  6.0906E+00  5.7389E+00  5.0284E+00  2.1503E-02  3.4153E-02 -1.5810E-12
  2.3992E+02  6.7796E+00  6.7922E+00  6.5166E+00  6.1665E+00  5.4605E+00  2.1702E-02  3.4350E-02 -1.7426E-12
  2.5253E+02  7.2232E+00  7.2358E+00  6.9611E+00  6.6127E+00  5.9110E+00  2.1903E-02  3.4550E-02 -1.9167E-12
  2.6516E+02  7.6755E+00  7.6881E+00  7.4143E+00  7.0674E+00  6.3701E+00  2.2101E-02  3.4748E-02 -2.0961E-12
  2.7737E+02  8.1202E+00  8.1328E+00  7.8598E+00  7.5145E+00  6.8212E+00  2.2290E-02  3.4938E-02 -2.2791E-12
  2.8910E+02  8.5541E+00  8.5667E+00  8.2946E+00  7.9506E+00  7.2611E+00  2.2470E-02  3.5119E-02 -2.4585E-12
  3.0109E+02  9.0046E+00  9.0172E+00  8.7459E+00  8.4033E+00  7.7176E+00  2.2651E-02  3.5303E-02 -2.6539E-12
  3.1309E+02  9.4620E+00  9.4746E+00  9.2040E+00  8.8628E+00  8.1808E+00  2.2831E-02  3.5485E-02 -2.8564E-12
