,phs_col:phs_col_dp.State_phos_module_2.Matrix_t_phos_module_2.Matrix_t_phos_module_2_0,phs_col:phs_col_dp.State_phos_module_2.Matrix_t_phos_module_2.Matrix_t_phos_module_2_10,phs_col:phs_col_dp.State_phos_module_2.Matrix_t_phos_module_2.Matrix_t_phos_module_2_18,
2012/03/17 11:56:22.556,,,-25.061804708276,
2012/03/17 11:56:23.541,-24.354073707688,,,
2012/03/17 11:57:06.415,,-24.955375602373,,
2012/03/17 12:56:22.611,,,-25.058971793054,
2012/03/17 12:56:23.705,-24.366422162003,,,
2012/03/17 12:57:06.471,,-24.953432412788,,
2012/03/17 13:56:24.745,-24.354764864651,,,
2012/03/17 13:56:24.854,,,-25.054407723342,
2012/03/17 13:57:10.682,,-24.953519154697,,
2012/03/17 14:56:25.018,-24.36240098446,,,
2012/03/17 14:56:47.440,,,-25.062691469103,
2012/03/17 14:57:18.065,,-24.945214067398,,
2012/03/17 15:56:39.730,-24.342468184248,,,
2012/03/17 15:57:08.276,,,-25.050639504876,
2012/03/17 15:57:24.573,,-24.948946251461,,
2012/03/17 16:56:47.113,-24.362357723545,,,
2012/03/17 16:57:08.550,,,-25.066826098724,
2012/03/17 16:57:33.050,,-24.94896584374,,
2012/03/17 17:56:55.642,-24.346567083018,,,
2012/03/17 17:57:08.983,,,-25.062648058465,
2012/03/17 17:57:41.458,,-24.945214067398,,
2012/03/17 18:57:03.291,-24.358993534645,,,
2012/03/17 18:57:09.526,,,-25.06273487974,
2012/03/17 18:58:19.635,,-24.953519154697,,
2012/03/17 19:57:11.331,-24.362257573083,,-25.05437878284,
2012/03/17 19:58:27.783,,-24.945214067398,,
2012/03/17 20:57:19.808,-24.358993534645,,-25.058939273477,
2012/03/17 20:58:29.151,,-24.957231602001,,
2012/03/17 21:57:27.956,-24.346653608109,,-25.050698485589,
2012/03/17 21:58:30.190,,-24.957183589296,,
2012/03/17 22:57:28.668,,,-25.058982223055,
2012/03/17 22:57:35.668,-24.358993534645,,,
2012/03/17 22:58:36.917,,-24.953519154697,,
2012/03/17 23:57:43.598,-24.346653608109,,-25.058852450673,
2012/03/17 23:58:38.613,,-24.955414577644,,
2012/03/18 00:57:46.606,,,-25.066828209928,
2012/03/18 00:58:05.856,-24.367234546391,,,
2012/03/18 00:58:51.902,,-24.953519154697,,
2012/03/18 01:57:56.395,,,-25.054359396069,
2012/03/18 01:58:13.786,-24.346567083018,,,
2012/03/18 01:58:59.614,,-24.953519154697,,
2012/03/18 02:58:06.404,,,-25.062691469103,
2012/03/18 02:58:15.700,-24.35489465195,,,
2012/03/18 02:59:15.637,,-24.948994757277,,
2012/03/18 03:58:14.197,,,-25.050626440946,
2012/03/18 03:58:29.400,-24.346567083018,,,
2012/03/18 03:59:30.650,,-24.945214067398,,
2012/03/18 04:58:21.252,,,-25.058982684878,
2012/03/18 04:58:36.565,-24.367235006627,,,
2012/03/18 04:59:37.814,,-24.953432112977,,
2012/03/18 05:58:29.292,,,-25.05437878284,
2012/03/18 05:58:59.917,-24.354851389518,,,
2012/03/18 05:59:43.776,,-24.95541436922,,
2012/03/18 06:58:33.722,,,-25.060996003409,
2012/03/18 06:59:02.159,-24.356943863842,,,
2012/03/18 06:59:43.940,,-24.947312026792,,
2012/03/18 07:58:42.527,,,-25.058958868608,
2012/03/18 07:59:11.073,-24.354812605471,,,
2012/03/18 08:00:17.245,,-24.953432412787,,
2012/03/18 08:58:51.660,,,-25.066826098724,
2012/03/18 08:59:20.207,-24.355259850263,,,
2012/03/18 09:00:39.722,,-24.953519154697,,
2012/03/18 09:58:59.699,,,-25.050713263977,
2012/03/18 09:59:20.262,-24.354928957572,,,
2012/03/18 10:00:46.777,,-24.953519154697,,
2012/03/18 10:59:00.958,,,-25.058900083205,
2012/03/18 10:59:23.270,-24.355240249443,,,
2012/03/18 11:01:10.238,,-24.953519154697,,
2012/03/18 11:59:01.888,,,-25.050665632732,
2012/03/18 11:59:29.341,-24.354835110772,,,
2012/03/18 12:01:15.215,,-24.948927140541,,
2012/03/18 12:59:10.773,,,-25.059696495914,
2012/03/18 12:59:37.242,-24.354851389518,,,
2012/03/18 13:01:24.210,,-24.953519154697,,
2012/03/18 13:59:13.234,,,-25.046470016461,
2012/03/18 13:59:43.859,-24.3342703708,,,
2012/03/18 14:01:30.937,,-24.945214067398,,
2012/03/18 14:59:19.961,,,-25.054465604344,
2012/03/18 14:59:50.586,-24.354851389518,,,
2012/03/18 15:01:52.757,,-24.953519154697,,
2012/03/18 15:59:28.985,,,-25.054369093492,
2012/03/18 16:00:11.641,-24.329912799978,,,
2012/03/18 16:02:09.765,,-24.945227129359,,
2012/03/18 16:59:47.525,,,-25.062691469103,
2012/03/18 17:00:18.040,-24.379574392767,,,
2012/03/18 17:02:10.258,,-24.94906625858,,
2012/03/18 17:59:56.767,,,-25.054339592373,
2012/03/18 18:00:25.204,-24.358950732507,,,
2012/03/18 18:02:10.313,,-24.943114512422,,
2012/03/18 19:00:14.978,,,-25.054359187609,
2012/03/18 19:00:34.228,-24.367149402572,,,
2012/03/18 19:02:18.134,,-24.945300809534,,
2012/03/18 20:00:33.299,,,-25.062669763784,
2012/03/18 20:00:51.564,-24.34259613109,,,
2012/03/18 20:02:23.329,,-24.945170696329,,
2012/03/18 21:00:33.791,,,-25.058978463735,
2012/03/18 21:00:57.198,-24.334205476729,,,
2012/03/18 21:02:28.963,,-24.93774890398,,
2012/03/18 22:00:46.614,,,-25.050713109899,
2012/03/18 22:01:01.927,-24.371160364285,,,
2012/03/18 22:02:37.629,,-24.933634979262,,
2012/03/18 23:01:00.451,,,-25.062703630239,
2012/03/18 23:01:22.763,-24.354851389518,,,
2012/03/18 23:02:39.325,,-24.953519154697,,
2012/03/19 00:01:09.584,,,-25.058895862075,
2012/03/19 00:01:28.943,-24.342598183787,,,
2012/03/19 00:03:14.599,,-24.945214067398,,
2012/03/19 01:01:17.842,,,-25.063052732,
2012/03/19 01:01:33.045,-24.35489465195,,,
2012/03/19 01:03:32.263,,-24.93956656996,,
2012/03/19 02:01:53.553,-24.346909501449,,-25.058939273477,
2012/03/19 02:03:40.521,,-24.953432412787,,
2012/03/19 03:01:56.999,-24.386950077686,,,
2012/03/19 03:02:03.999,,,-25.064952164296,
2012/03/19 03:03:41.779,,-24.946058884137,,
2012/03/19 04:02:06.023,-24.351357610792,,,
2012/03/19 04:02:33.476,,,-25.058939273477,
2012/03/19 04:03:41.834,,-24.953440785949,,
2012/03/19 05:02:08.484,-24.334356896227,,,
2012/03/19 05:02:41.077,,,-25.062709479899,
2012/03/19 05:04:00.483,,-24.953528881311,,
2012/03/19 06:02:15.211,-24.33409731994,,,
2012/03/19 06:02:43.648,,,-25.050626440946,
2012/03/19 06:04:45.710,,-24.957213211064,,
2012/03/19 07:02:24.204,-24.342385718288,,,
2012/03/19 07:03:02.922,,,-25.058939273477,
2012/03/19 07:04:50.000,,-24.953519154697,,
2012/03/19 08:02:33.228,-24.330257981663,,,
2012/03/19 08:03:07.899,,,-25.05058302943,
2012/03/19 08:04:53.774,,-24.941422976377,,
2012/03/19 09:02:41.595,-24.358863747514,,,
2012/03/19 09:03:57.938,,,-25.058939273477,
2012/03/19 09:05:14.391,,-24.945214067398,,
2012/03/19 10:02:48.869,-24.35495908536,,,
2012/03/19 10:04:02.150,,,-25.050611970441,
2012/03/19 10:05:21.555,,-24.943159477707,,
2012/03/19 11:03:09.705,-24.342727222425,,,
2012/03/19 11:04:02.861,,,-25.054346263092,
2012/03/19 11:05:27.407,,-24.945214067398,,
2012/03/19 12:03:09.870,-24.330044435649,,,
2012/03/19 12:04:11.885,,,-25.050611970441,
2012/03/19 12:05:48.572,,-24.936580367359,,
2012/03/19 13:03:21.518,-24.342598280244,,,
2012/03/19 13:04:22.768,,,-25.058852450673,
2012/03/19 13:05:49.392,,-24.942956840711,,
2012/03/19 14:03:28.355,-24.333967531789,,,
2012/03/19 14:04:38.682,,,-25.05186417197,
2012/03/19 14:05:58.307,,-24.945174881506,,
2012/03/19 15:03:28.957,-24.362011636205,,,
2012/03/19 15:04:51.425,,,-25.050669354876,
2012/03/19 15:05:58.471,,-24.933564663259,,
2012/03/19 16:03:40.436,-24.371290150913,,,
2012/03/19 16:04:56.889,,,-25.050626440946,
2012/03/19 16:07:10.107,,-24.938452455443,,
2012/03/19 17:03:46.288,-24.346645488172,,,
2012/03/19 17:05:06.788,,,-25.064062598414,
2012/03/19 17:07:11.146,,-24.945257438467,,
2012/03/19 18:03:53.890,-24.358950272269,,,
2012/03/19 18:05:07.280,,,-25.054415266345,
2012/03/19 18:07:56.264,,-24.948553293534,,
2012/03/19 19:03:56.133,-24.358820485135,,,
2012/03/19 19:05:07.335,,,-25.060339213895,
2012/03/19 19:08:04.194,,-24.946015511658,,
2012/03/19 20:03:56.516,-24.346653608109,,,
2012/03/19 20:05:25.109,,,-25.061198444055,
2012/03/19 20:08:10.155,,-24.937710132339,,
2012/03/19 21:04:11.337,-24.346652687629,,,
2012/03/19 21:05:25.711,,,-25.066808615838,
2012/03/19 21:08:41.272,,-24.95067595928,,
2012/03/19 22:04:15.001,-24.363416511223,,,
2012/03/19 22:06:02.844,,,-25.063095681522,
2012/03/19 22:08:41.765,,-24.937796877524,,
2012/03/19 23:04:35.072,-24.35517535474,,,
2012/03/19 23:06:10.884,,,-25.063818244154,
2012/03/19 23:08:50.898,,-24.954917790768,,
2012/03/20 00:04:38.627,-24.363438142735,,,
2012/03/20 00:06:19.579,,,-25.063115067816,
2012/03/20 00:08:51.391,,-24.950153735648,,
2012/03/20 01:04:57.646,-24.379490169751,,,
2012/03/20 01:06:29.192,,,-25.075543167188,
2012/03/20 01:08:59.691,,-24.95608819364,,
2012/03/20 02:05:09.294,-24.344670745696,,,
2012/03/20 02:06:48.059,,,-25.058939273477,
2012/03/20 02:09:00.730,,-24.950124820699,,
2012/03/20 03:05:18.318,-24.371246888703,,,
2012/03/20 03:07:05.067,,,-25.064287316101,
2012/03/20 03:09:09.098,,-24.957715061049,,
2012/03/20 04:05:18.592,-24.34255470945,,,
2012/03/20 04:07:23.826,,,-25.061763229473,
2012/03/20 04:09:09.700,,-24.942306872186,,
2012/03/20 05:05:18.975,-24.359058428209,,,
2012/03/20 05:07:31.209,,,-25.063095681522,
2012/03/20 05:09:09.974,,-24.957593462001,,
2012/03/20 06:05:27.671,-24.342770316517,,,
2012/03/20 06:08:05.389,,,-25.058939273477,
2012/03/20 06:09:18.888,,-24.9501248207,,
2012/03/20 07:05:36.804,-24.351227821225,,,
2012/03/20 07:08:26.662,,,-25.062734417925,
2012/03/20 07:09:25.615,,-24.946015511658,,
2012/03/20 08:05:46.375,-24.346307507731,,,
2012/03/20 08:08:43.670,,,-25.050626440946,
2012/03/20 08:09:29.608,,-24.953519154697,,
2012/03/20 09:05:46.633,-24.326373021026,,,
2012/03/20 09:08:54.975,,,-25.061948878023,
2012/03/20 09:09:33.585,,-24.945214067398,,
2012/03/20 10:05:50.213,-24.330301244431,,,
2012/03/20 10:09:03.805,,,-25.050645828374,
2012/03/20 10:09:39.461,,-24.937710132339,,
2012/03/20 11:05:55.736,-24.356814306745,,,
2012/03/20 11:09:04.298,,,-25.058852450672,
2012/03/20 11:10:01.282,,-24.953519154697,,
2012/03/20 12:06:03.120,-24.342597972051,,,
2012/03/20 12:09:04.572,,,-25.050244099577,
2012/03/20 12:10:22.993,,-24.945214067398,,
2012/03/20 13:06:24.175,-24.330301244431,,,
2012/03/20 13:09:27.486,,,-25.050626440946,
2012/03/20 13:10:43.829,,-24.945214067398,,
2012/03/20 14:06:41.839,-24.371366089894,,,
2012/03/20 14:09:31.916,,,-25.050626440946,
2012/03/20 14:10:48.369,,-24.933600807135,,
2012/03/20 15:06:50.972,-24.346652687629,,,
2012/03/20 15:09:53.080,,,-25.058852450673,
2012/03/20 15:10:51.049,,-24.937796877524,,
2012/03/20 15:22:41.263,-24.334227108086,-24.953476245136,-25.058852450673,
2012/03/20 15:23:22.106,-24.342568516664,-24.945943531798,-25.060795792436,
2012/03/20 16:23:26.443,-24.322103399509,-24.937666759745,-25.038964803632,
2012/03/20 17:23:27.263,,-24.945300809534,,
2012/03/20 17:23:30.326,-24.338714609147,,,
2012/03/20 17:23:46.623,,,-25.050583491254,
2012/03/20 18:23:35.787,-24.354635077346,,,
2012/03/20 18:23:35.897,,-24.937666759745,,
2012/03/20 18:23:51.209,,,-25.050626440946,
2012/03/20 19:23:40.856,-24.346781094541,-24.946015511658,,
2012/03/20 19:23:56.278,,,-25.043208200478,
2012/03/20 20:23:57.645,-24.342165346019,,,
2012/03/20 20:24:03.770,,-24.943630288053,,
2012/03/20 20:24:46.426,,,-25.058852450673,
2012/03/20 21:24:06.013,-24.355326775713,-24.946015511658,,
2012/03/20 21:24:51.950,,,-25.058939273477,
2012/03/20 22:24:09.677,-24.35083845249,-24.946015511658,,
2012/03/20 22:24:55.505,,,-25.043121374392,
2012/03/20 23:24:12.904,,-24.94605428179,,
2012/03/20 23:24:14.982,-24.34302989634,,,
2012/03/20 23:25:00.701,,,-25.058939273477,
2012/03/21 00:24:12.959,,-24.937753043521,,
2012/03/21 00:24:16.022,-24.351054768459,,,
2012/03/21 00:25:18.037,,,-25.050655381957,
2012/03/21 01:24:23.405,-24.338714609147,-24.946015511658,,
2012/03/21 01:25:18.420,,,-25.055547640921,
2012/03/21 02:24:28.054,-24.342553328729,,,
2012/03/21 02:24:40.304,,-24.945257438466,,
2012/03/21 02:25:29.303,,,-25.06307397585,
2012/03/21 03:24:40.578,,-24.953562064258,,
2012/03/21 03:24:48.671,-24.342727759849,,,
2012/03/21 03:26:03.155,,,-25.05442079357,
2012/03/21 04:24:58.518,,-24.953526306291,,
2012/03/21 04:25:01.581,-24.351227821224,,,
2012/03/21 04:26:03.705,,,-25.060568068721,
2012/03/21 05:25:01.745,-24.359036797021,,,
2012/03/21 05:25:07.761,,-24.953533611682,,
2012/03/21 05:26:03.760,,,-25.06307397585,
2012/03/21 06:25:02.456,-24.3342703708,,,
2012/03/21 06:25:08.472,,-24.950125282108,,
2012/03/21 06:26:12.784,,,-25.055576582836,
2012/03/21 07:25:08.746,,-24.955580889234,,
2012/03/21 07:25:21.871,-24.326417665307,,,
2012/03/21 07:26:12.839,,,-25.054519356062,
2012/03/21 08:25:17.551,,-24.946093885675,,
2012/03/21 08:25:27.832,-24.338692977466,,,
2012/03/21 08:26:13.660,,,-25.058960979178,
2012/03/21 09:25:29.965,-24.346653608109,,,
2012/03/21 09:26:03.543,,-24.946029969151,,
2012/03/21 09:26:18.856,,,-25.063095681522,
2012/03/21 10:25:30.567,-24.346696870654,,,
2012/03/21 10:26:12.239,,-24.942277802886,,
2012/03/21 10:26:23.504,,,-25.063954402559,
2012/03/21 11:25:39.700,-24.346909501449,,,
2012/03/21 11:26:41.716,,,-25.055547640921,
2012/03/21 11:26:56.919,,-24.955539081411,,
2012/03/21 12:25:45.662,-24.338799755122,,,
2012/03/21 12:27:00.036,,,-25.065764017962,
2012/03/21 12:27:17.317,,-24.950168193122,,
2012/03/21 13:25:48.620,-24.363563451877,,,
2012/03/21 13:27:09.010,,,-25.063817320478,
2012/03/21 13:27:25.307,,-24.960560715951,,
2012/03/21 14:25:53.269,-24.343073159642,,,
2012/03/21 14:27:09.721,,,-25.063095681522,
2012/03/21 14:27:55.658,,-24.950211565544,,
2012/03/21 15:26:13.995,-24.355067196898,,,
2012/03/21 15:27:26.401,,,-25.058066525553,
2012/03/21 15:28:10.151,,-24.9644812377,,
2012/03/21 16:26:34.175,-24.351226440484,,,
2012/03/21 16:27:27.113,,,-25.071451892401,
2012/03/21 16:28:21.034,,-24.958373120183,,
2012/03/21 17:26:52.559,-24.363560567884,,,
2012/03/21 17:27:54.683,,,-25.075217985923,
2012/03/21 17:28:25.308,,-24.958473539661,,
2012/03/21 18:27:10.770,-24.359036336783,,,
2012/03/21 18:28:13.769,,,-25.083877639536,
2012/03/21 18:28:29.082,,-24.962626204735,,
2012/03/21 19:27:17.059,-24.363438142735,,,
2012/03/21 19:28:30.340,,,-25.07646056836,
2012/03/21 19:28:37.340,,-24.975959540232,,
2012/03/21 20:27:19.520,-24.376081045724,,,
2012/03/21 20:28:37.942,,-24.972986388163,,
2012/03/21 20:28:49.098,,,-25.094075163787,
2012/03/21 21:27:19.794,-24.388118220707,,,
2012/03/21 21:28:38.106,,-24.978356759488,,
2012/03/21 21:29:34.106,,,-25.069553724611,
2012/03/21 22:27:28.223,-24.355240249443,,,
2012/03/21 22:29:23.176,,-24.96638748941,,
2012/03/21 22:30:27.269,,,-25.079712576673,
2012/03/21 23:27:28.716,-24.330772090468,,,
2012/03/21 23:29:31.871,,-24.967296244556,,
2012/03/21 23:30:27.871,,,-25.071451892401,
2012/03/22 00:27:37.739,-24.379790602881,,,
2012/03/22 00:29:40.895,,-24.966020115455,,
2012/03/22 00:30:36.895,,,-25.075521461602,
2012/03/22 01:27:37.904,-24.326547455891,,,
2012/03/22 01:29:41.388,,-24.970107578373,,
2012/03/22 01:31:03.856,,,-25.066890432239,
2012/03/22 02:27:46.928,-24.326633982944,,,
2012/03/22 02:29:41.880,,-24.946459626602,,
2012/03/22 02:31:13.426,,,-25.05554810276,
2012/03/22 03:27:47.202,-24.357136508437,,,
2012/03/22 03:29:42.154,,-24.957572732491,,
2012/03/22 03:31:21.794,,,-25.071278247479,
2012/03/22 04:27:47.475,-24.346826658283,,,
2012/03/22 04:29:50.631,,-24.946037197897,,
2012/03/22 04:31:22.287,,,-25.051477379096,
2012/03/22 05:27:56.390,-24.353613351538,,,
2012/03/22 05:29:59.545,,-24.944401983145,,
2012/03/22 05:31:31.201,,,-25.063095681522,
2012/03/22 06:27:57.429,-24.330473388415,,,
2012/03/22 06:30:00.585,,-24.957594156623,,
2012/03/22 06:31:35.412,,,-25.063095681522,
2012/03/22 07:27:57.436,-24.342468184248,,,
2012/03/22 07:30:17.762,,-24.953533611682,,
2012/03/22 07:31:41.433,,,-25.058874234295,
2012/03/22 08:28:09.849,-24.342553328729,,,
2012/03/22 08:30:36.520,,-24.951044120494,,
2012/03/22 08:31:41.707,,,-25.051456205937,
2012/03/22 09:28:24.779,-24.334010794506,,,
2012/03/22 09:31:02.387,,-24.946015511658,,
2012/03/22 09:31:59.480,,,-25.050650455827,
2012/03/22 10:28:33.912,-24.362660931345,,,
2012/03/22 10:31:03.427,,-24.945929689516,,
2012/03/22 10:32:07.411,,,-25.06307397585,
2012/03/22 11:28:38.014,-24.379596023815,,,
2012/03/22 11:31:10.700,,-24.950168193122,,
2012/03/22 11:32:08.778,,,-25.063018136312,
2012/03/22 12:28:41.241,-24.363567931803,,,
2012/03/22 12:31:13.927,,-24.950168193122,,
2012/03/22 12:32:18.130,,,-25.071375963487,
2012/03/22 13:28:46.436,-24.363417661836,,,
2012/03/22 13:31:19.342,,-24.950254937966,,
2012/03/22 13:32:18.623,,,-25.071047543968,
2012/03/22 14:28:52.288,-24.36023875822,,,
2012/03/22 14:31:21.912,,-24.966019654063,,
2012/03/22 14:32:41.428,,,-25.075564872775,
2012/03/22 15:29:01.312,-24.371312242253,,,
2012/03/22 15:31:40.999,,-24.960112010156,,
2012/03/22 15:32:54.170,,,-25.071422797641,
2012/03/22 16:29:17.824,-24.360160354199,,,
2012/03/22 16:31:50.507,,-24.965976744672,,
2012/03/22 16:33:21.068,,,-25.072547749899,
2012/03/22 17:29:22.576,-24.375821468609,,,
2012/03/22 17:32:10.574,,-24.962626204735,,
2012/03/22 17:33:30.090,,,-25.077490080577,
2012/03/22 18:29:27.662,-24.355024439245,,,
2012/03/22 18:32:34.911,,-24.960740564167,,
2012/03/22 18:33:32.004,,,-25.076373743189,
2012/03/22 19:29:32.748,-24.350968242073,,,
2012/03/22 19:32:35.075,,-24.958453947292,,
2012/03/22 19:33:37.200,,,-25.067931831282,
2012/03/22 20:29:38.819,-24.363438142735,,,
2012/03/22 20:32:42.240,,-24.958473539661,,
2012/03/22 20:33:43.380,,,-25.075564872775,
2012/03/22 21:29:46.858,-24.351162926439,,,
2012/03/22 21:32:47.216,,-24.950211104135,,
2012/03/22 21:33:48.357,,,-25.063095681522,
2012/03/22 22:29:48.663,-24.355326775713,,,
2012/03/22 22:33:02.256,,-24.966019654063,,
2012/03/22 22:33:49.287,,,-25.059382622278,
2012/03/22 23:29:53.203,-24.363524668781,,,
2012/03/22 23:33:42.342,,-24.958473539661,,
2012/03/22 23:33:57.764,,,-25.063904145994,
2012/03/23 00:29:56.758,-24.359965664016,,,
2012/03/23 00:33:59.131,,,-25.063181580564,
2012/03/23 00:34:03.178,,-24.950168193122,,
2012/03/23 01:30:04.219,-24.355110460035,,,
2012/03/23 01:33:59.472,,,-25.065607950095,
2012/03/23 01:34:08.660,,-24.946416253417,,
2012/03/23 02:30:06.007,-24.323008832292,,,
2012/03/23 02:34:15.381,,-24.946401949495,,
2012/03/23 02:34:17.459,,,-25.055547640921,
2012/03/23 03:30:06.609,-24.34268449725,,,
2012/03/23 03:34:18.280,,-24.946066176615,-25.063052270178,
2012/03/23 04:30:15.742,-24.334205476729,,,
2012/03/23 04:34:43.381,,-24.955815247393,,
2012/03/23 04:34:53.553,,,-25.055547640921,
2012/03/23 05:30:16.235,-24.343073159642,,,
2012/03/23 05:34:52.077,,-24.950129006855,,
2012/03/23 05:34:54.155,,,-25.063074206761,
2012/03/23 06:30:25.368,-24.360051272467,,,
2012/03/23 06:35:03.398,,-24.946037197897,-25.058982684878,
2012/03/23 07:30:34.392,-24.34652788042,,,
2012/03/23 07:35:12.312,,,-25.054191219278,
2012/03/23 07:35:37.687,,-24.956610719186,,
2012/03/23 08:30:39.150,-24.351098031652,,,
2012/03/23 08:35:29.758,,,-25.055591053794,
2012/03/23 08:35:38.070,,-24.950050634279,,
2012/03/23 09:30:44.455,-24.342774375895,,,
2012/03/23 09:35:37.031,,,-25.051434499473,
2012/03/23 09:35:47.313,,-24.942306872186,,
2012/03/23 10:30:53.034,-24.351020460914,,,
2012/03/23 10:35:47.324,,-24.938868616886,,
2012/03/23 10:35:49.292,,,-25.053523630543,
2012/03/23 11:30:53.250,-24.343656113755,,,
2012/03/23 11:35:47.467,,-24.946026354777,,
2012/03/23 11:35:49.545,,,-25.051434499473,
2012/03/23 12:31:18.461,-24.36762360736,,,
2012/03/23 12:35:58.569,,,-25.075543398099,
2012/03/23 12:36:05.787,,-24.96224312225,,
2012/03/23 13:31:20.157,-24.367321070917,,,
2012/03/23 13:35:59.061,,,-25.075434639254,
2012/03/23 13:36:23.452,,-24.961787089986,,
2012/03/23 14:31:28.087,-24.388090606226,,,
2012/03/23 14:36:23.726,,-24.958454155721,,
2012/03/23 14:36:25.804,,,-25.07517492755,
2012/03/23 15:31:47.939,-24.359382896008,,,
2012/03/23 15:36:33.187,,-24.954764657628,,
2012/03/23 15:36:53.421,,,-25.071933456824,
2012/03/23 16:31:55.650,-24.36762360736,,,
2012/03/23 16:36:33.679,,-24.958495225815,,
2012/03/23 16:37:11.304,,,-25.072607286479,
2012/03/23 17:31:56.799,-24.36956281068,,,
2012/03/23 17:36:35.703,,-24.962626204735,,
2012/03/23 17:37:11.469,,,-25.068139063595,
2012/03/23 18:32:05.823,-24.355454263882,,,
2012/03/23 18:36:40.680,,-24.962690571,,
2012/03/23 18:37:20.602,,,-25.080486852095,
2012/03/23 19:32:06.191,-24.351140834596,,,
2012/03/23 19:36:43.039,,-24.958974905163,,
2012/03/23 19:37:20.769,,,-25.075521461602,
2012/03/23 20:32:16.933,-24.355305144146,,,
2012/03/23 20:36:52.010,,-24.978405679325,,
2012/03/23 20:37:22.635,,,-25.076373743189,
2012/03/23 21:32:25.082,-24.342920587463,,,
2012/03/23 21:36:57.096,,-24.962712949236,,
2012/03/23 21:38:13.330,,,-25.068017271173,
2012/03/23 22:32:42.200,-24.355419745426,,,
2012/03/23 22:37:01.636,,-24.962582832483,,
2012/03/23 22:38:15.026,,,-25.074327272613,
2012/03/23 23:32:45.973,-24.351098031652,,,
2012/03/23 23:37:05.847,,-24.950211104135,,
2012/03/23 23:38:15.190,,,-25.075499838663,
2012/03/24 00:32:52.372,-24.367277503612,,,
2012/03/24 00:37:10.168,,-24.958512724389,,
2012/03/24 00:38:15.464,,,-25.068017271173,
2012/03/24 01:33:12.662,-24.338692977466,,,
2012/03/24 01:37:10.988,,-24.958460478082,,
2012/03/24 01:38:33.456,,,-25.066431496312,
2012/03/24 02:33:19.935,-24.358863747514,,,
2012/03/24 02:37:11.153,,-24.958434771778,,
2012/03/24 02:38:38.652,,,-25.068017271173,
2012/03/24 03:33:28.740,-24.347690032656,,,
2012/03/24 03:37:11.427,,-24.958473539661,,
2012/03/24 03:38:43.192,,,-25.071330938984,
2012/03/24 04:33:42.139,-24.355196986308,,,
2012/03/24 04:37:31.168,,-24.958473539661,,
2012/03/24 04:38:47.595,,,-25.075564872775,
2012/03/24 05:33:47.287,-24.342735171955,,,
2012/03/24 05:38:05.957,,-24.96449165076,,
2012/03/24 05:39:01.847,,,-25.066934625174,
2012/03/24 06:33:47.889,-24.335177778002,,,
2012/03/24 06:38:58.184,,-24.950125282108,,
2012/03/24 06:39:19.621,,,-25.058953743944,
2012/03/24 07:33:48.381,-24.326309506483,,,
2012/03/24 07:38:59.879,,-24.946058884137,,
2012/03/24 07:39:20.442,,,-25.058853374319,
2012/03/24 08:33:56.749,-24.318779906747,,,
2012/03/24 08:39:09.341,,-24.945995918144,,
2012/03/24 08:39:20.497,,,-25.051477912402,
2012/03/24 09:33:57.460,-24.330308449046,,,
